visitorID,UnitTime,TotalTime,TotalAttractions
1666359,8.87,275,31
1666428,8.05,322,40
1666471,6.75,243,36
1666657,7.60,152,20
1666800,8.25,264,32
1667132,4.77,124,26
1667161,9.86,365,37
1667325,9.54,267,28
1667329,5.91,136,23
1667330,5.85,117,20
1667860,5.27,137,26
1667861,9.67,145,15
1667873,5.20,104,20
1668273,11.09,377,34
1668402,7.24,152,21
1668783,10.15,406,40
1668820,10.14,426,42
1668984,6.00,108,18
1669061,8.34,267,32
1669109,4.88,117,24
1669163,5.38,113,21
1669204,8.87,275,31
1669211,7.14,150,21
1669471,9.24,268,29
1670069,9.22,341,37
1670140,5.08,122,24
1670205,7.00,147,21
1670498,5.48,148,27
1670710,6.90,145,21
1670996,4.67,140,30
1671079,8.00,120,15
1671438,6.75,135,20
1671447,3.93,59,15
1671779,7.28,233,32
1671980,7.52,331,44
1672180,4.32,108,25
1672767,8.32,233,28
1672782,3.83,46,12
1673133,5.13,118,23
1673153,4.86,102,21
1673197,5.13,118,23
1673411,7.91,356,45
1673898,4.47,85,19
1673938,6.85,137,20
1674198,6.17,142,23
1674281,7.45,149,20
1674612,8.12,260,32
1674637,5.25,126,24
1675066,9.38,441,47
1675069,7.91,356,45
1675114,7.35,250,34
1675130,6.04,145,24
1675439,8.17,237,29
1675566,7.75,248,32
1675667,5.20,130,25
1676246,4.70,108,23
1676380,4.96,119,24
1676388,6.00,120,20
1676592,5.72,143,25
1677351,10.47,377,36
1677597,4.52,113,25
1678060,4.84,121,25
1678204,5.04,121,24
1678214,11.03,408,37
1678482,7.03,239,34
1678754,5.33,112,21
1678785,4.96,119,24
1678825,9.25,148,16
1678836,9.85,256,26
1679080,7.06,219,31
1679104,7.73,286,37
1679237,4.83,111,23
1679345,5.85,117,20
1679381,8.76,403,46
1679422,6.24,131,21
1679652,9.37,356,38
1679714,5.52,116,21
1680002,6.05,115,19
1680161,4.00,32,8
1680353,7.76,349,45
1680704,7.35,147,20
1680940,10.10,303,30
1681027,6.87,261,38
1681031,4.42,106,24
1681107,5.86,123,21
1681146,7.16,136,19
1681812,5.54,133,24
1681929,5.79,139,24
1682503,4.67,112,24
1682847,5.15,103,20
1683303,8.09,348,43
1683311,7.50,255,34
1683445,10.14,284,28
1683573,4.35,87,20
1683666,5.88,141,24
1683668,8.19,221,27
1683806,7.17,251,35
1683856,13.24,437,33
1684033,5.11,92,18
1684086,5.45,120,22
1684262,8.40,336,40
1684728,4.48,94,21
1685011,9.05,398,44
1685019,5.91,130,22
1685422,10.26,236,23
1685710,4.61,129,28
1685871,7.74,333,43
1685915,5.62,146,26
1686274,7.60,152,20
1686461,7.74,147,19
1686907,3.42,89,26
1686979,9.73,146,15
1687029,7.96,374,47
1687109,8.27,364,44
1687201,11.03,397,36
1687333,6.00,162,27
1687464,9.24,231,25
1687565,8.97,305,34
1687776,3.56,57,16
1687952,6.14,135,22
1687983,4.07,118,29
1688081,5.75,115,20
1688096,7.06,219,31
1688270,5.29,127,24
1688271,9.56,258,27
1688339,7.03,232,33
1688395,6.04,139,23
1688712,5.15,103,20
1688728,9.00,135,15
1688901,7.06,247,35
1689151,9.07,272,30
1689451,4.91,113,23
1689493,7.17,208,29
1689641,8.05,346,43
1690009,5.73,63,11
1690335,4.43,102,23
1690345,8.51,417,49
1690441,5.23,136,26
1690685,9.50,380,40
1691078,5.25,147,28
1691480,9.93,278,28
1692042,9.24,231,25
1692091,5.95,125,21
1692136,7.74,263,34
1692159,6.70,154,23
1692539,6.48,136,21
1692922,5.52,116,21
1692925,8.93,366,41
1693204,10.46,136,13
1693244,7.11,249,35
1693328,7.08,255,36
1693514,8.90,365,41
1693724,6.00,126,21
1694005,7.15,143,20
1694105,5.42,141,26
1694681,9.65,386,40
1694684,4.88,127,26
1694938,5.03,146,29
1695328,4.61,129,28
1695419,3.46,90,26
1695497,8.06,274,34
1695521,6.00,120,20
1695608,9.56,258,27
1695941,5.12,123,24
1695977,3.53,67,19
1696241,11.50,414,36
1696282,8.05,354,44
1696314,5.52,138,25
1696430,8.86,372,42
1696476,6.70,248,37
1696511,7.97,239,30
1696675,5.45,120,22
1696753,10.56,412,39
1697086,9.63,395,41
1697096,4.63,125,27
1697365,6.90,138,20
1697381,8.00,304,38
1697657,7.81,281,36
1697876,6.09,134,22
1698002,4.31,112,26
1698283,3.89,109,28
1698476,7.87,244,31
1698488,6.75,243,36
1699001,8.16,253,31
1699226,4.96,124,25
1699262,8.07,363,45
1699336,8.88,364,41
1699360,5.32,117,22
1699374,8.53,273,32
1699779,6.95,146,21
1699802,8.29,141,17
1700037,8.89,391,44
1700188,5.65,113,20
1700246,4.43,133,30
1700399,5.07,147,29
1700607,5.79,139,24
1700834,6.22,224,36
1700924,5.17,62,12
1700956,5.92,142,24
1701178,6.38,134,21
1701594,8.19,262,32
1701901,5.33,208,39
1702103,8.50,136,16
1702138,4.77,148,31
1702208,6.21,118,19
1702332,5.95,125,21
1702399,7.82,344,44
1702415,6.50,117,18
1702523,5.58,134,24
1702624,5.89,106,18
1702690,5.29,127,24
1702844,4.72,137,29
1703093,4.92,118,24
1703113,6.12,147,24
1703550,5.55,122,22
1703818,6.40,64,10
1703870,5.88,147,25
1704146,5.94,107,18
1704953,8.00,136,17
1705011,8.64,389,45
1705308,6.56,118,18
1705401,7.60,152,20
1706270,8.41,269,32
1706538,5.30,122,23
1706569,6.48,201,31
1706585,4.96,124,25
1706656,5.27,137,26
1706832,4.96,114,23
1707018,2.60,52,20
1707191,8.82,353,40
1707232,7.36,162,22
1707341,5.59,123,22
1707585,8.72,401,46
1707729,6.82,225,33
1707741,7.00,140,20
1708002,5.91,130,22
1708165,4.78,86,18
1709465,4.45,89,20
1709860,5.64,141,25
1709959,4.21,118,28
1709971,8.27,372,45
1710343,9.48,275,29
1710420,10.33,403,39
1710455,9.24,425,46
1710605,4.00,108,27
1711010,8.67,260,30
1711044,9.03,262,29
1711266,4.84,155,32
1711423,10.28,401,39
1711548,3.58,43,12
1711734,6.42,122,19
1711758,9.32,317,34
1711765,4.36,61,14
1711850,8.00,152,19
1711922,7.00,126,18
1712731,4.86,102,21
1712829,9.21,258,28
1713236,3.75,60,16
1713237,8.12,130,16
1713322,8.12,276,34
1713332,10.16,376,37
1713404,11.34,397,35
1713815,7.53,369,49
1713825,6.36,140,22
1713869,7.85,361,46
1713904,4.33,117,27
1713926,7.69,246,32
1714092,8.51,366,43
1714172,5.44,147,27
1714217,7.39,244,33
1714293,7.03,239,34
1714626,7.94,262,33
1715217,4.87,112,23
1715262,8.37,159,19
1715281,8.03,233,29
1715394,7.25,232,32
1715563,7.66,268,35
1715723,4.79,115,24
1715971,5.44,49,9
1716042,6.94,125,18
1716494,6.55,131,20
1716503,5.00,135,27
1716506,3.57,25,7
1716862,7.72,247,32
1717612,3.86,81,21
1717660,9.03,262,29
1717998,6.45,258,40
1718288,5.40,108,20
1718291,7.26,254,35
1718408,5.27,116,22
1718690,8.48,373,44
1718705,6.18,136,22
1718759,4.35,113,26
1718771,8.09,380,47
1718796,6.38,102,16
1719235,6.43,148,23
1719327,8.94,152,17
1719387,7.55,151,20
1719388,7.00,140,20
1719557,5.50,121,22
1719710,5.91,130,22
1719756,6.60,132,20
1720344,5.91,130,22
1720691,5.85,117,20
1721166,9.17,385,42
1721744,4.69,122,26
1721795,7.74,147,19
1721884,7.94,286,36
1721903,7.48,232,31
1722100,5.43,125,23
1722301,5.50,132,24
1722376,9.43,132,14
1722734,7.17,251,35
1722945,5.44,49,9
1723050,5.08,132,26
1723510,9.26,352,38
1723831,7.00,147,21
1723967,8.61,198,23
1724134,5.31,138,26
1724240,13.45,296,22
1724426,5.00,135,27
1724525,5.24,131,25
1724732,5.46,131,24
1724998,7.53,354,47
1725042,7.50,135,18
1725069,6.28,113,18
1725134,5.32,133,25
1725158,8.37,159,19
1725194,4.69,122,26
1725352,5.48,115,21
1725365,7.89,142,18
1725378,5.55,122,22
1725488,12.18,402,33
1725950,9.21,258,28
1726319,6.24,131,21
1726489,7.69,123,16
1726963,5.00,55,11
1727226,5.50,110,20
1727249,5.86,123,21
1727327,4.18,71,17
1727536,5.94,107,18
1727579,5.27,116,22
1727607,5.46,142,26
1727643,4.36,61,14
1727751,5.03,146,29
1727821,7.39,133,18
1727869,8.19,352,43
1727893,5.22,120,23
1728164,5.14,113,22
1728248,5.27,79,15
1728252,5.52,138,25
1728290,7.97,271,34
1728432,10.81,389,36
1728854,5.08,132,26
1729147,10.21,429,42
1729345,5.44,49,9
1729573,7.03,260,37
1729790,5.03,146,29
1729923,2.45,49,20
1729946,6.50,143,22
1729991,10.28,257,25
1730048,6.55,131,20
1730075,5.88,147,25
1730482,8.90,356,40
1730554,11.34,397,35
1730626,4.63,125,27
1730627,5.25,105,20
1730737,9.41,254,27
1731054,9.18,358,39
1731056,6.88,110,16
1731218,7.00,147,21
1731332,4.40,88,20
1731401,6.70,154,23
1731552,4.72,118,25
1731572,4.26,98,23
1731611,9.46,350,37
1731652,6.24,131,21
1731704,5.00,135,27
1731980,10.74,290,27
1732032,11.04,265,24
1732075,6.00,102,17
1732392,4.52,104,23
1732670,6.50,143,22
1732683,9.17,385,42
1732710,4.61,129,28
1732916,10.03,321,32
1733175,5.73,149,26
1733189,9.48,275,29
1733342,5.10,51,10
1733393,5.56,150,27
1733831,5.62,219,39
1734426,4.07,118,29
1734511,5.50,132,24
1734528,4.74,109,23
1734715,8.53,290,34
1735326,10.57,423,40
1735907,6.76,142,21
1735923,3.83,46,12
1736001,5.27,137,26
1736017,5.95,131,22
1736102,5.42,141,26
1736353,9.30,400,43
1736555,6.04,145,24
1736603,4.20,63,15
1736670,4.40,110,25
1736714,6.62,245,37
1736872,9.14,338,37
1736898,6.16,117,19
1736972,6.42,122,19
1737013,10.67,416,39
1737108,5.53,105,19
1737249,5.86,123,21
1737684,9.45,378,40
1737703,4.73,52,11
1738212,11.49,425,37
1738264,4.23,93,22
1738396,6.89,255,37
1738409,5.62,146,26
1738445,5.91,136,23
1738746,6.00,126,21
1738768,4.56,123,27
1738952,9.48,275,29
1739186,6.10,122,20
1739364,5.11,92,18
1739440,5.95,113,19
1739457,4.84,121,25
1739582,5.09,112,22
1739657,8.24,272,33
1739749,7.35,250,34
1739814,6.10,122,20
1739976,7.00,245,35
1740121,4.67,56,12
1740576,8.30,83,10
1740708,9.85,404,41
1740829,5.04,121,24
1740965,4.76,119,25
1740991,6.14,129,21
1741074,6.62,245,37
1741123,5.60,112,20
1741458,5.91,130,22
1741587,7.73,286,37
1741651,7.19,266,37
1741732,7.53,128,17
1742491,5.96,149,25
1742503,5.91,130,22
1742829,10.79,421,39
1743013,9.32,345,37
1743218,14.44,390,27
1743350,11.49,425,37
1743366,4.96,114,23
1743471,4.43,102,23
1743490,4.55,100,22
1743546,7.79,366,47
1743710,6.75,135,20
1743755,6.80,136,20
1744199,12.53,376,30
1744341,9.73,146,15
1744503,11.29,395,35
1744582,6.00,138,23
1744789,9.61,269,28
1744935,7.74,147,19
1745223,5.11,92,18
1745381,6.68,147,22
1746052,4.52,122,27
1746062,6.75,135,20
1747039,5.90,242,41
1747170,5.08,132,26
1747401,6.23,137,22
1747815,5.46,71,13
1747940,6.47,123,19
1748076,5.15,103,20
1748282,6.43,238,37
1748756,4.72,118,25
1748876,7.59,243,32
1748887,4.86,34,7
1749109,10.56,380,36
1749221,6.39,147,23
1749238,3.88,66,17
1749274,3.78,34,9
1749349,5.57,117,21
1749456,8.16,155,19
1749548,4.50,108,24
1749640,10.21,429,42
1749673,10.28,298,29
1749728,4.76,119,25
1749818,8.62,336,39
1750125,9.84,374,38
1750208,6.05,115,19
1750619,4.96,119,24
1750809,6.75,135,20
1751094,8.11,308,38
1751308,9.21,313,34
1751339,6.00,138,23
1751389,7.88,134,17
1751670,10.69,417,39
1752009,5.80,116,20
1752123,5.73,126,22
1752775,4.73,104,22
1753118,5.00,125,25
1753225,7.84,337,43
1753286,9.82,373,38
1753321,6.18,136,22
1753347,6.18,136,22
1753558,7.00,140,20
1753569,11.41,251,22
1753644,4.42,53,12
1754028,4.91,113,23
1754702,4.86,102,21
1754715,8.26,157,19
1754769,6.87,158,23
1754909,4.67,98,21
1754996,7.80,156,20
1755111,7.82,258,33
1755533,4.12,99,24
1755552,6.26,144,23
1755554,8.71,357,41
1755750,7.56,340,45
1756058,4.96,119,24
1756424,5.86,123,21
1756654,4.85,126,26
1757396,11.28,282,25
1757507,10.14,375,37
1757776,6.95,139,20
1757903,9.12,146,16
1758039,5.16,98,19
1758474,6.60,231,35
1758483,5.58,134,24
1758493,4.74,109,23
1758610,4.86,102,21
1758663,13.10,275,21
1758848,5.79,139,24
1758901,10.13,385,38
1758925,8.50,289,34
1759022,3.81,103,27
1759070,8.52,409,48
1759237,6.57,243,37
1759251,8.29,257,31
1759291,5.27,137,26
1759402,5.86,123,21
1759662,6.58,125,19
1759695,3.46,90,26
1759759,8.74,376,43
1759789,8.28,265,32
1759949,5.78,133,23
1760049,5.21,125,24
1760095,11.53,392,34
1760129,8.60,404,47
1760325,3.96,107,27
1760383,10.90,425,39
1760458,4.67,70,15
1760535,7.40,348,47
1760627,6.16,154,25
1761397,12.61,290,23
1761460,5.79,139,24
1761577,4.74,128,27
1761931,4.86,102,21
1762208,5.67,119,21
1762242,8.33,375,45
1762248,5.83,134,23
1762290,4.74,128,27
1762570,6.60,264,40
1762673,9.19,285,31
1762692,4.34,126,29
1763220,5.00,115,23
1763638,2.00,24,12
1763672,4.71,33,7
1763715,4.27,128,30
1763807,4.52,122,27
1763862,8.44,152,18
1763939,9.32,345,37
1764082,4.43,93,21
1764153,10.38,405,39
1764383,8.39,260,31
1764441,3.96,111,28
1764533,7.47,239,32
1764936,6.11,110,18
1764969,7.41,252,34
1764981,4.47,85,19
1765057,7.21,137,19
1765165,8.39,260,31
1765460,7.19,266,37
1765818,12.28,393,32
1765880,7.65,260,34
1766609,6.00,120,20
1766662,8.13,244,30
1766671,3.21,61,19
1766843,7.63,145,19
1766909,7.74,263,34
1766974,4.77,124,26
1767050,7.60,152,20
1767476,6.75,135,20
1767592,5.71,137,24
1767796,8.63,259,30
1767836,12.53,426,34
1768165,5.50,88,16
1768434,9.73,146,15
1768584,5.50,121,22
1768640,5.91,130,22
1768688,4.63,125,27
1769075,5.39,124,23
1769465,8.18,139,17
1769583,6.12,147,24
1769864,6.39,115,18
1770129,8.10,251,31
1770468,4.92,123,25
1770473,5.40,54,10
1770482,8.70,261,30
1770487,7.38,155,21
1770586,8.88,364,41
1770588,6.00,162,27
1771188,5.33,144,27
1771245,11.69,374,32
1771294,6.59,145,22
1771317,3.73,41,11
1771411,7.33,154,21
1771428,6.18,68,11
1771790,5.50,110,20
1771970,8.57,257,30
1772176,3.81,103,27
1772261,10.14,436,43
1772512,8.48,263,31
1772541,4.88,122,25
1772919,4.61,106,23
1772962,8.37,159,19
1772990,8.83,371,42
1773028,6.55,131,20
1773176,9.05,353,39
1773202,4.36,96,22
1773283,5.11,92,18
1773684,6.08,158,26
1774097,7.17,129,18
1774167,7.00,140,20
1774287,6.77,149,22
1774518,5.71,120,21
1774650,5.91,130,22
1774782,7.36,243,33
1774855,4.20,63,15
1775015,4.09,90,22
1775395,8.19,131,16
1775516,4.44,120,27
1775717,9.07,272,30
1775944,8.03,257,32
1776141,8.30,365,44
1776210,8.71,270,31
1776406,5.62,135,24
1776983,4.31,56,13
1777410,9.24,268,29
1777690,4.10,119,29
1777829,11.32,317,28
1778195,9.18,156,17
1778371,4.43,102,23
1778452,5.13,118,23
1778519,9.50,266,28
1778857,4.89,132,27
1778970,9.67,145,15
1779260,4.50,90,20
1779566,4.93,138,28
1779593,6.59,145,22
1779722,9.45,378,40
1779939,10.48,283,27
1780901,5.31,138,26
1780934,5.39,124,23
1780984,7.53,128,17
1781070,59.67,179,3
1781105,11.13,423,38
1781128,4.57,32,7
1781266,8.44,152,18
1781546,7.47,142,19
1781561,6.80,272,40
1781719,6.90,145,21
1782283,7.69,246,32
1782426,9.87,296,30
1782654,7.67,115,15
1783565,7.81,250,32
1783900,9.12,146,16
1783991,9.14,384,42
1784014,5.91,130,22
1784252,4.71,113,24
1784314,5.43,76,14
1784467,10.13,385,38
1784999,5.71,137,24
1785010,5.79,139,24
1785249,7.28,131,18
1785546,8.00,88,11
1785847,4.89,132,27
1785930,5.32,133,25
1786015,4.52,122,27
1786093,7.45,231,31
1786133,3.96,111,28
1786268,5.10,102,20
1786531,6.50,143,22
1786577,9.50,133,14
1787422,5.03,146,29
1787551,59.67,179,3
1787637,6.00,120,20
1787735,5.27,137,26
1788018,5.00,120,24
1788092,8.16,155,19
1788413,6.84,130,19
1788664,6.14,178,29
1788822,7.39,133,18
1789454,9.49,370,39
1789535,13.07,392,30
1789670,7.94,127,16
1789672,6.41,141,22
1789736,3.93,59,15
1789765,6.14,135,22
1789921,6.18,68,11
1789940,8.73,262,30
1790293,7.15,336,47
1790328,5.64,124,22
1790391,4.87,112,23
1790577,6.74,128,19
1791065,4.88,122,25
1791085,7.26,247,34
1791156,4.68,117,25
1791838,4.03,117,29
1792157,7.45,231,31
1792159,6.22,112,18
1792441,7.30,146,20
1792869,8.16,155,19
1793044,6.37,121,19
1793350,5.33,128,24
1793436,3.45,69,20
1794014,9.97,399,40
1794268,6.12,147,24
1794271,6.37,121,19
1794504,3.57,50,14
1794634,11.85,403,34
1794675,4.93,138,28
1794987,4.40,110,25
1794996,5.27,137,26
1795127,5.18,114,22
1795200,6.68,147,22
1795292,4.23,93,22
1795965,7.03,253,36
1796183,6.82,225,33
1796195,5.30,122,23
1796388,5.50,99,18
1796573,6.18,136,22
1796737,6.08,231,38
1796799,6.10,128,21
1796805,6.90,145,21
1796806,8.63,371,43
1796810,7.78,140,18
1797150,7.50,105,14
1797161,9.76,283,29
1797310,3.86,112,29
1797386,10.28,298,29
1797389,7.25,232,32
1797536,6.00,138,23
1798127,5.40,108,20
1798740,5.86,123,21
1798885,7.81,125,16
1799033,4.96,114,23
1799047,6.26,144,23
1799156,4.42,53,12
1799299,5.52,116,21
1799511,9.65,164,17
1799629,5.55,122,22
1800062,6.57,138,21
1800117,5.61,101,18
1800174,9.24,416,45
1800541,4.96,119,24
1800769,6.00,138,23
1801196,8.67,130,15
1801335,4.64,102,22
1801467,7.00,140,20
1802142,5.87,135,23
1802298,8.44,152,18
1802636,8.34,242,29
1802750,6.00,102,17
1803086,4.41,119,27
1803146,9.55,420,44
1803396,8.30,83,10
1803705,14.70,441,30
1803738,8.52,179,21
1803907,5.26,142,27
1804033,5.79,139,24
1804733,5.43,125,23
1804735,4.67,112,24
1805054,7.20,144,20
1805164,7.74,147,19
1805203,5.86,123,21
1805344,6.53,124,19
1806328,9.31,391,42
1806795,2.73,41,15
1806858,5.27,137,26
1806891,7.61,274,36
1807033,5.59,123,22
1807119,9.12,392,43
1807223,7.73,286,37
1807255,8.42,278,33
1807303,5.52,127,23
1807365,5.88,141,24
1807704,10.33,279,27
1808137,5.95,125,21
1808245,7.74,147,19
1808298,5.77,127,22
1808503,4.14,87,21
1808584,9.19,285,31
1808716,5.41,119,22
1808763,7.28,131,18
1808866,6.89,131,19
1809183,6.19,130,21
1809285,10.57,391,37
1809394,10.49,367,35
1809420,7.24,152,21
1809489,6.11,116,19
1809653,6.65,153,23
1809880,4.38,57,13
1810447,8.44,135,16
1810521,6.33,133,21
1810537,6.56,282,43
1810596,6.67,140,21
1810632,5.24,131,25
1810761,6.47,123,19
1811027,6.97,223,32
1811210,9.21,359,39
1811346,6.38,153,24
1811383,8.37,159,19
1811495,6.16,117,19
1811688,4.91,113,23
1811825,7.44,134,18
1811915,7.06,219,31
1812068,10.67,416,39
1812418,8.47,339,40
1812811,8.38,285,34
1813111,6.04,139,23
1813195,5.43,125,23
1813262,5.41,119,22
1813380,6.89,131,19
1813385,5.20,104,20
1813438,6.10,128,21
1813623,10.46,136,13
1813712,7.02,316,45
1813824,4.56,114,25
1813844,3.56,57,16
1813981,11.26,394,35
1814012,11.85,308,26
1814139,7.58,144,19
1814168,4.19,67,16
1814233,5.76,121,21
1814460,7.28,131,18
1814645,7.21,137,19
1814691,7.80,273,35
1814880,4.61,106,23
1814971,6.03,241,40
1814974,7.19,151,21
1815116,8.49,331,39
1815158,9.53,286,30
1815320,6.00,162,27
1815356,8.53,273,32
1815411,7.50,120,16
1815486,4.73,104,22
1815526,5.44,147,27
1815696,6.14,129,21
1815816,3.85,104,27
1816522,9.32,345,37
1817165,6.26,119,19
1817186,4.67,140,30
1817444,8.93,366,41
1817483,6.45,258,40
1817739,5.20,130,25
1818480,6.12,147,24
1818533,7.22,130,18
1818636,7.38,155,21
1818969,5.46,142,26
1819320,3.21,61,19
1819553,8.16,253,31
1819564,4.76,119,25
1819576,7.47,224,30
1819725,5.89,106,18
1819827,8.29,116,14
1819963,3.93,59,15
1820085,11.64,384,33
1820141,6.68,247,37
1820326,8.03,241,30
1820567,3.46,45,13
1820604,7.40,111,15
1820773,7.17,294,41
1820804,6.60,132,20
1821378,5.76,98,17
1821472,4.96,114,23
1821603,5.13,118,23
1821948,6.95,139,20
1821975,4.80,96,20
1822104,5.54,133,24
1822171,11.32,430,38
1822174,4.96,114,23
1822329,6.90,138,20
1822422,5.13,118,23
1822482,8.86,381,43
1822602,7.71,262,34
1822625,8.03,257,32
1822890,7.94,143,18
1823310,3.27,98,30
1823379,8.98,386,43
1823484,12.26,417,34
1823535,3.94,67,17
1823547,4.20,63,15
1823549,13.10,393,30
1823941,5.56,150,27
1824533,6.14,129,21
1824852,6.11,116,19
1825154,7.14,150,21
1825209,6.04,139,23
1825492,6.74,128,19
1825529,6.82,150,22
1825773,9.28,269,29
1825862,6.89,255,37
1826870,9.95,408,41
1826884,5.12,87,17
1827053,9.02,370,41
1827088,6.28,113,18
1827233,6.83,123,18
1827524,5.83,134,23
1827552,5.50,198,36
1827709,4.59,78,17
1828054,9.41,254,27
1828090,9.10,373,41
1828369,7.06,219,31
1828452,5.91,130,22
1828874,3.50,35,10
1828926,7.05,141,20
1829299,5.73,63,11
1829433,7.88,134,17
1829612,5.38,113,21
1829621,9.56,373,39
1829821,6.12,147,24
1829837,9.10,282,31
1830169,7.28,131,18
1830372,8.64,380,44
1830742,5.64,124,22
1830983,3.85,104,27
1831051,8.20,402,49
1831128,3.59,97,27
1831687,5.62,135,24
1831701,4.88,117,24
1831774,7.88,134,17
1832566,9.73,146,15
1833122,6.37,121,19
1833168,10.58,381,36
1833519,7.38,155,21
1834023,8.18,278,34
1834151,4.05,89,22
1834442,7.74,147,19
1834564,5.77,173,30
1835160,5.69,148,26
1835254,7.60,152,20
1835351,4.40,110,25
1835458,3.53,67,19
1835505,10.67,384,36
1835861,6.75,108,16
1836075,5.11,92,18
1836139,4.73,123,26
1836250,5.39,124,23
1836265,7.57,348,46
1836644,8.83,371,42
1836750,6.42,244,38
1836866,10.69,417,39
1837146,5.11,92,18
1837225,5.15,134,26
1837235,5.88,153,26
1838047,6.72,242,36
1838130,5.61,129,23
1838460,6.59,145,22
1838599,6.41,141,22
1838691,7.36,309,42
1838792,3.90,113,29
1838940,4.77,124,26
1839175,5.78,133,23
1839291,9.05,362,40
1840629,9.11,164,18
1840656,4.61,129,28
1840694,5.87,135,23
1841399,4.50,90,20
1841510,6.23,137,22
1841545,7.42,141,19
1841571,7.41,126,17
1841638,6.40,96,15
1841799,5.11,138,27
1841819,4.93,138,28
1841960,11.30,418,37
1842761,5.94,107,18
1842801,6.30,145,23
1843161,7.65,260,34
1843348,9.14,384,42
1843430,8.51,298,35
1843796,4.72,137,29
1843798,6.03,175,29
1844006,8.56,411,48
1844105,10.86,304,28
1844215,10.04,241,24
1844303,7.28,233,32
1844402,5.27,137,26
1844535,7.00,140,20
1844758,6.92,263,38
1844818,4.65,107,23
1844973,8.94,286,32
1845019,4.38,105,24
1845176,6.74,256,38
1845254,9.37,281,30
1845624,8.12,130,16
1846010,6.05,133,22
1846142,7.86,346,44
1846155,4.42,84,19
1846280,4.56,114,25
1846307,7.38,155,21
1846450,8.46,296,35
1846867,7.00,140,20
1846909,6.90,145,21
1846955,6.04,145,24
1846978,11.49,402,35
1847046,7.47,321,43
1847576,6.59,145,22
1847604,7.97,255,32
1847830,7.26,138,19
1848137,7.70,154,20
1848231,4.46,116,26
1848459,8.00,136,17
1848525,9.40,395,42
1848529,8.72,401,46
1848663,4.50,108,24
1849090,9.18,349,38
1849226,5.61,101,18
1849278,6.05,115,19
1849623,3.86,85,22
1849728,8.73,358,41
1849867,8.15,277,34
1850052,5.26,100,19
1850297,8.34,267,32
1850479,3.71,104,28
1850952,4.19,67,16
1851545,4.54,109,24
1851936,7.85,267,34
1851962,3.86,81,21
1851993,5.79,139,24
1852009,8.78,237,27
1852033,8.30,274,33
1852135,5.87,135,23
1852766,4.03,117,29
1852869,4.50,36,8
1853179,9.96,259,26
1853381,6.80,136,20
1853425,11.45,378,33
1853972,4.23,110,26
1854039,8.70,261,30
1854198,5.96,149,25
1854279,5.03,146,29
1854510,9.38,375,40
1855131,10.03,321,32
1855484,6.50,130,20
1855670,6.92,263,38
1855710,5.31,85,16
1856019,7.90,237,30
1856072,8.32,233,28
1856188,12.26,429,35
1856291,4.75,114,24
1856633,6.23,81,13
1856735,4.75,133,28
1856774,7.14,150,21
1857726,4.75,57,12
1857947,5.87,135,23
1858014,7.58,144,19
1858180,6.23,137,22
1858381,9.62,375,39
1858400,7.42,141,19
1858783,5.95,125,21
1858909,8.74,166,19
1859126,7.50,120,16
1859190,4.23,127,30
1860181,5.11,92,18
1860323,8.17,147,18
1860348,6.53,209,32
1860467,7.68,261,34
1860477,5.60,140,25
1860592,8.93,366,41
1860913,7.68,361,47
1861006,5.73,63,11
1861057,7.11,249,35
1861179,5.95,119,20
1861415,10.80,270,25
1861533,10.79,302,28
1861552,5.86,129,22
1861684,8.12,268,33
1862124,8.62,293,34
1862203,7.15,143,20
1862216,7.11,135,19
1862230,5.90,118,20
1862404,4.18,92,22
1862455,4.96,114,23
1862520,5.55,122,22
1862567,4.64,102,22
1862586,4.86,102,21
1862792,8.11,308,38
1862929,7.20,144,20
1863024,8.13,252,31
1863151,4.72,137,29
1863422,7.76,132,17
1863437,7.26,247,34
1863696,9.61,365,38
1863869,7.14,264,37
1864260,9.67,145,15
1864772,4.72,137,29
1865024,6.53,98,15
1865229,6.85,137,20
1865282,10.16,376,37
1865358,5.83,134,23
1865375,4.45,89,20
1865549,9.85,394,40
1865573,5.12,133,26
1865581,6.32,139,22
1865610,8.06,250,31
1865730,10.43,438,42
1865826,6.40,128,20
1866264,7.59,258,34
1866790,7.39,133,18
1866801,6.59,145,22
1866977,5.35,139,26
1867121,7.70,154,20
1867239,8.24,338,41
1867519,7.74,263,34
1867788,4.67,140,30
1867824,11.87,273,23
1868658,10.48,283,27
1868763,6.97,258,37
1868780,8.63,259,30
1868896,6.95,139,20
1868973,5.58,67,12
1869005,3.67,55,15
1869353,5.17,119,23
1869584,2.71,65,24
1870006,4.56,114,25
1870294,6.00,156,26
1870829,7.45,149,20
1870869,10.61,382,36
1871023,11.22,303,27
1871332,4.52,104,23
1871522,5.86,123,21
1871817,8.62,276,32
1871836,5.64,124,22
1871927,5.61,101,18
1872083,5.13,118,23
1872260,4.83,116,24
1872559,6.18,136,22
1872654,5.52,116,21
1872848,5.91,130,22
1872990,8.85,363,41
1873033,4.03,117,29
1873126,6.33,133,21
1873144,5.52,116,21
1873197,6.00,126,21
1873203,8.16,155,19
1873306,8.86,372,42
1873375,11.59,371,32
1873443,10.00,390,39
1873529,5.42,103,19
1873607,6.42,257,40
1874212,8.57,394,46
1874534,5.65,130,23
1874792,5.32,117,22
1875369,7.50,255,34
1875935,10.62,361,34
