attractionId,timeslice,AverageTime,StdTime,AnomolousVisitorId
2,77,1.397932817,0.566122832,436|677351|187421|40715|878|975742|110075|2705|4343|7478|9591|99755|168587|18647|1980|1951
3,77,3.54522293,1.936766398,null
4,77,4.048507463,1.995608516,8908|1727|436|1775|878|43927|2679|15746|47304|7228|8385|29928|168587|1980|1951
5,77,4.003262643,2.15191643,null
6,77,1.654255319,0.696726704,8908|436|1634|4773|941|878|2369|20098|12061|1197|96728|4343|7478|10019|9591|6286|1749109|182809|15466|18521|7680|1980
7,77,3.832049307,2.115767875,null
8,77,2.089552239,1.450826651,1212680|590658|1196999|1611141|2015189|1386541|886959|1818533|1711010|863249|1729345|1868763|888391|244233|1722945|1477256|263101|801612|85826|1180630|105229|1451127|143159|1715971|1097214|383415|91182|795160|1541535|1096690|805788|1761931|428152|1865549|780190|36922|1190482|525149|325925|223428|316194|1403341|368255|1276449|18521|645418|1235149|1959437
9,77,3.153465347,1.850530654,null
10,77,2.455223881,1.347823601,null
11,77,2.301435407,1.432660086,1225068|1297177|500084|905327
12,77,2.93,1.242033413,436|105834|415477
13,77,1.354166667,0.617694573,436|1217|1197|15466
14,77,1.814285714,0.52329969,18134|565351|42749
15,77,1.909090909,0.735235336,436|878|42749|15811|9591
16,77,1.77037037,0.704247281,22302|1634|4773|941|878|8672|15712|1934078|84358
17,77,1.596491228,0.704223879,878|1601276
18,77,1.694444444,0.460642332,null
19,77,1.714285714,0.560554124,329223|996760|668344
20,77,3.965714286,1.702057503,436|1217|2705
21,77,2.081632653,0.896022927,1634|49445|158340|2369|2679|1318949|2028313|1654909
22,77,1.584615385,0.715946207,8908|436|38945|2705|6286|1980
23,77,1.78021978,0.737163467,8931|941|2705|3499|9591
24,77,2.328671329,0.803827678,436|7478
25,77,1.95959596,0.846134895,436|639148|1634|51523|2231|9591
26,77,1.987804878,1.029100422,null
27,77,1.780952381,0.779626661,639148|56467|878|517885|99755
28,77,1.712121212,0.698343259,941|878|2369|9591|1980
29,77,1.279069767,0.561543164,677351|187421|723831|9591|72585|7639
30,77,2.82234957,1.573092372,331284|22405|43833|1875935|1359205|1203045|1461817|587327|1000618|1350927|291511|1882651|673451|601942|579220|533656|1535333|629314|1464746|1118450|1155219|1177549|1376839|1579655|1943233|1185012|1711922|1846450|2014925|1856072|668727|683188|2065364|1567713|330178|1385327|1454086|1923259|1620753|39012|894820|910527|613364|1881066|1980
31,77,1.6875,0.663955261,127968|941|878
32,77,2.5,0.5,null
33,77,3.345454545,1.854408681,null
34,77,3.174603175,1.688743394,null
35,77,3.75,1.534329387,null
36,77,2.625,1.507144444,1469128|1410699
37,77,1.946666667,1.140620754,null
38,77,2.631578947,2.132715746,null
39,77,4.14516129,2.05180557,436|520054|51843|15811|7478|84178|36486|52671|1951
40,77,2.368644068,1.550058382,1103750|912623|1502840|915409|831782|920654|624375|313835|1110499|471413|1666800|705530|954277|827251
41,77,3.02,1.523813637,null
42,77,2.919831224,1.78265754,null
43,77,0,0,null
44,77,2.954773869,1.794980666,null
45,77,2.868794326,1.667849083,null
46,77,3.11627907,1.784088017,null
47,77,3.015151515,1.698661238,null
48,77,3.004255319,1.743409224,null
49,77,2.37037037,1.321506763,null
50,77,1.975609756,0.934829587,153027|1229466|878|552191|724552|15466
51,77,2.025862069,0.953410391,51389|1634|941|268856|1494148|1325405|182809|1781105|367517|996760
52,77,2.532846715,1.220801317,1238953|304588|122344|1656944|949266|395636|941|1513500|723831|91182|7509|1610310|1958435|18521
53,77,3.553030303,1.975219509,null
54,77,3.288461538,1.922113294,null
55,77,2.945945946,1.406848026,1439905|1214078|1727|524002|2050303|53898
56,77,3.928571429,1.80522865,4908|878
57,77,2.818181818,1.839298857,null
58,77,3.171717172,1.928678245,null
59,77,3.46,1.940797774,null
60,77,0,0,null
61,77,2.774468085,1.498969206,2018584|725044|1795965|382933|485704|233486|973520|971995|105876|1159233|211622
62,77,3.2,1.758787461,null
63,77,2,0,null
64,77,3.330661323,2.416968681,null
65,77,2.105691057,0.936155824,159418|436|1689641|878|7111|523378|8385|72585
66,77,2.134920635,1.063878618,436|22302|1634|878|7509|1980|84358
67,77,1.761904762,0.720906579,42749
68,77,0,0,null
69,77,0,0,null
70,77,0,0,null
71,77,0,0,null
72,77,0,0,null
73,77,0,0,null
74,77,0,0,null
75,77,0,0,null
76,77,0,0,null
77,77,0,0,null
78,77,0,0,null
79,77,0,0,null
80,77,0,0,null
81,77,3.861356932,1.961442063,null
82,77,0,0,null
83,77,5.582278481,1.597224079,2049819|1217|162328|256389|7339|634799|306905|1980
84,77,4.333333333,2.357022604,null
85,77,5.297029703,1.79472054,111378|1915886|1723967|878|768446|162417|135664|25154|8385|1319906
0,78,0,0,null
1,78,1.550561798,0.596187674,32993|436|127968|4908|69324|941|878|7157|7554|7478|1170077|1980
2,78,1.49044586,0.640727729,436|677351|546233|38945|941|1929624|1510967|7478|1317574|9591|1742829|15466|415477|7680|7639|176894
3,78,3.980314961,1.91634369,436|295158|639148|941|51843|878|2369|1197|23379|7509|17740|10019|9591|150987|6534
4,78,4.27744511,2.071999035,8908|19162|1727|436|1775|1634|941|878|2679|15746|47304|9591|24136|73436|1980
5,78,4.511149228,1.990430916,8908|1727|436|173724|1775|61892|6936|941|1217|1197|4343|494252|15712|10019|9591|24136|36938|99755|73436|73365|1980|7613|1951
6,78,1.646766169,0.770278715,1666067|1278729|436|1775|520054|4773|1361519|941|12030|20098|12061|1217|1197|444820|848800|148588|7478|1428889|455752|9591|1320098|1993871|18521|7680|1980
7,78,4.318416523,2.028080025,20448|1727|4908|4773|18134|878|12030|2369|15746|7554|7478|15715|8129|29928|6393|74616|77124|430595|9103|73365|7639
8,78,2.042654028,1.477696658,903769|1334857|1056414|717052|353773|1539142|1750208|2052272|994541|1416805|1419334|612934|2096093|1882702|520524|185655|1576656|893833|1229798|896394|1983168|718149|929523|473656|667435|2082743|249151|1109916|1744789|323020|716589|925094|102963|1880893|837989|1525103|1186622|739490|428582|1066624|598194|709900|115651|808533|434699|613217
9,78,3.572972973,2.018018766,null
10,78,2.870689655,1.33991971,1634|941|878|2369|7478
11,78,3.525423729,1.539223861,1634|7478|9591|1980|1951
12,78,2.289719626,1.127238041,436|878|2705|2679|7554|2231|827053|415477
13,78,1.804878049,0.780153111,436|1217|1197|36486
14,78,1.7,0.663073651,42749|12030
15,78,1.545454545,0.711985133,733557|436|33136|842328|878|4343|549394|959101|9591
16,78,1.494117647,0.760078627,null
17,78,1.362068966,0.576131325,2369|1349793|1679237
18,78,1.75,0.583630876,436|878|12061|1197|7639
19,78,1.633333333,0.59224411,1101250|878|1969647|2007070|835106
20,78,3.123222749,2.035018416,null
21,78,2.208633094,1.182054063,842853|1797161|514438|1195998|1228166|1964725|1045857|285969
22,78,1.678321678,0.673785584,8908|436|677351|975742|7478|6286|1767796|36486|2027222
23,78,1.5,0.730653247,8908|890649|2067135|1745381|372082|252780|187421|941|878|145911|2705|118552|2038280
24,78,1.892561983,0.926784494,436|153027|878|1217
25,78,1.779527559,0.623218258,878|96728|1149884|1980
26,78,2.322834646,1.213209013,1889529|485638|1842761|1536992|220284
27,78,2.03125,1.042010035,null
28,78,1.5125,0.746347879,878|20345|1711922
29,78,1.405172414,0.654404844,436|1775|941|878|7111|1217|1197|91182|7478|7228|72585
30,78,3.043956044,1.725426683,null
31,78,1.576,0.586152745,878|1217|2231|8385|7680
32,78,3.5,1.5,null
33,78,4.027777778,2.082722819,null
34,78,3.858356941,1.847515836,1727|4773|941|878|1217|80314|52671|9103|1980
35,78,4.052631579,2.074849568,null
36,78,4.764705882,1.863879943,1079011|410496
37,78,4.45,2.036541185,null
38,78,4.9,2.047071078,485035
39,78,3.801652893,1.855097116,436|520054|15811|7478|84178|52671|1951
40,78,3.466666667,1.853504136,null
41,78,3.346938776,1.818488045,null
42,78,3.212765957,1.679541754,null
43,78,0,0,null
44,78,2.758474576,1.793271384,null
45,78,3,1.52665559,null
46,78,3.134328358,1.770107317,null
47,78,3.125,1.920841139,null
48,78,3.018604651,1.745486301,null
49,78,1.962962963,1.150568271,null
50,78,2.622807018,1.328421716,null
51,78,2.238095238,1.227048222,null
52,78,1.680851064,0.900368447,null
53,78,3.415300546,2.23413124,null
54,78,4.222222222,1.962683418,878|12030|15755|2231|8385
55,78,3.820512821,1.773292368,941|80314|41235
56,78,3.3125,1.837476084,null
57,78,3.748201439,1.953292908,null
58,78,3.716981132,1.889407231,null
59,78,4.192771084,2.057730986,436|878|8672|1217|9103|17425|1980
60,78,0,0,null
61,78,3.039855072,1.511414714,436|1775|941|878|8672|1197|182577|18521
62,78,3.545454545,1.157083824,465853|1415711
63,78,0,0,null
64,78,3.055900621,2.256614018,null
65,78,2.230769231,1.091331417,436|1688271|348714|135664|8385|415477|1924339|1695608
66,78,2.53125,1.857215461,null
67,78,2.081081081,0.891681583,878|36486
68,78,0,0,null
69,78,0,0,null
70,78,0,0,null
71,78,0,0,null
72,78,0,0,null
73,78,0,0,null
74,78,0,0,null
75,78,0,0,null
76,78,0,0,null
77,78,0,0,null
78,78,0,0,null
79,78,0,0,null
80,78,0,0,null
81,78,4.619205298,1.88309407,1727|51389|436|69478|69340|20700|941|42749|7111|95161|15746|164723|9591|6162|15490|168587
82,78,0,0,null
83,78,5.078651685,1.883779213,1713236|1753286|2001739|1750125|1217|956251|1097275|801511|14916|1491611|1461327|1980
84,78,2.433333333,2.138604599,null
85,78,5.45631068,1.602213364,1908375|878|811356|723831|135664|25154|45840|8385|1809285
0,79,0,0,null
1,79,1.42394822,0.579649359,436|69340|941|878|1613678|20098|7157|1197|15746|7554|74616|1980|7613|176894
2,79,1.994845361,0.775889664,8908|1727|1775|38622|4828|941|878|73058|8672|7111|7157|15715|17740|9591|8385|182809|157523|72753|1980|6534
3,79,4.017421603,1.933725441,56638|51389|436|639148|20700|941|51843|878|2369|1217|2706|23379|51523|4343|7509|10019|9591|73832|29928|150987
4,79,4.373563218,1.935597087,8908|19162|1727|436|1634|941|2679|47304|9591|24136|73436|1980
5,79,4.421138211,1.926183108,1727|173724|1775|941|878|43927|1197|4343|494252|7478|15712|9591|36938|6162|99755|36486|73365|7613
6,79,1.749196141,0.852411905,1727|758460|1775|562597|941|878|2369|1147405|1311571|2705|246035|1368028|7509|182809|72753|962457|413484
7,79,4.42971246,2.027258909,1727|436|677351|4908|4773|18134|878|12030|2369|7157|23379|2679|7554|7478|15715|8129|8385|29928|77124|430595|9103|1980|6534
8,79,1.991561181,1.409226864,856673|320392|1415319|1140606|1349406|2043905|1448185|1796810|1116130|571263|892626|953272|1944302|1102616|1757903|1603570|612370|1606831|40051|995104|579967|749044|1531160|1004332|1782283|1475017|1713926|1126403|1888873|1007911|1145018
9,79,3.515625,1.707171471,8931|941|9103
10,79,1.594202899,0.787618063,187421|878|23379|1980
11,79,2.864864865,1.22952703,941|1217|7228|7639
12,79,1.981481481,1.024573596,null
13,79,1.611940299,0.553264387,878|1182901
14,79,1.744186047,0.595100763,449035|1593608|73832
15,79,2.047619048,0.820717593,863249|1868763|878|4343|428152
16,79,1.780487805,0.801898112,436|1634|878|1217
17,79,1.577981651,0.602496398,69324|538137|2048749|898597|1192940|7639
18,79,1.571428571,0.795561501,null
19,79,1.59375,0.618940351,1775|1130956|8672|2013638|1338988|1980
20,79,3.656565657,1.727643219,436|1775|941|878|73058|8672|2705|9103|1980
21,79,2.382978723,1.070103727,941|1217|2705|8129|80314|437652|176894|1951
22,79,1.909090909,0.738887963,975742|20098|12061|7478|36486|7680|1980|7613
23,79,1.860465116,0.602786575,295158|878
24,79,1.826086957,0.760594963,165943|38945|941|878|8764|1980
25,79,1.776470588,0.786146072,677351|1217|2679|20345|455752|8385
26,79,2.308333333,0.984181896,436|1713332|6936|1349555|7228|415477|659383|18521
27,79,1.678899083,0.625700933,436|187421|878|73058|8672|12061|782351
28,79,1.730769231,0.661061391,32993|4908|941|500084
29,79,1.340277778,0.548407489,20448|436|941|1217|1217381|1980
30,79,2.923705722,1.80371134,null
31,79,2.232044199,0.834829759,8908|878|4343|8385|437652|18647
32,79,1,0,null
33,79,4.272357724,2.004591595,90317|68697|8385|15466|415477|1980|6534
34,79,4.036789298,1.684738691,1727|4908|878|1217|91552|52671|9103
35,79,3.416666667,2.08694132,null
36,79,3.675,2.111164519,null
37,79,3.228571429,2.139235034,null
38,79,4.432432432,1.90570974,485035|15811
39,79,3.435185185,2.003120898,null
40,79,2.931407942,1.657534078,null
41,79,2.821917808,1.546588697,1599761|1671980|173724|563791|910810|1373881|362987|990811|492741|371361|408012|1007694|11269|1690345|1369966|1030897
42,79,3.180412371,1.963219495,null
43,79,0,0,null
44,79,3.18,1.739122077,null
45,79,2.915492958,1.625760589,null
46,79,3.143564356,1.445797286,69324|878|1197|164723|996760
47,79,3.104166667,1.720397201,null
48,79,3.285714286,1.818755542,null
49,79,2.858974359,0.831818529,436|941|1394108|17425|617788
50,79,2.098214286,1.111364436,383458
51,79,2.438709677,1.141169664,1615382|436|1180332|878|111845|2705|1019339|365108|1120259|18647|1951
52,79,2.488372093,1.225594377,436|639148|187421|941|23379|20345|7478|6534
53,79,3.966292135,1.824390185,32993|4908|941|437652|84178
54,79,3.306122449,1.794571359,null
55,79,3.855670103,2.01176426,null
56,79,4.338028169,2.176516111,null
57,79,3.610294118,2.095948927,null
58,79,3.76146789,2.126371441,null
59,79,3.20625,1.909833018,null
60,79,0,0,null
61,79,3.09,1.710579872,null
62,79,3.714285714,0.699854212,null
63,79,0,0,null
64,79,3.702407002,2.359382725,null
65,79,2.245033113,1.054834729,436|557891|8385|44621|211581|648291
66,79,3.428571429,2.29017422,null
67,79,2.048780488,0.856822555,1775
68,79,0,0,null
69,79,0,0,null
70,79,0,0,null
71,79,0,0,null
72,79,0,0,null
73,79,0,0,null
74,79,0,0,null
75,79,0,0,null
76,79,0,0,null
77,79,0,0,null
78,79,0,0,null
79,79,0,0,null
80,79,0,0,null
81,79,4.501533742,1.957371932,20448|1727|51389|436|994721|69478|69340|941|878|42749|975742|7111|95161|182577|15746|164723|9591|15490|168587
82,79,0,0,null
83,79,3.744186047,2.047147622,null
84,79,5.4,1.2,1140789|176423
85,79,5.166666667,1.915876835,878|510394|723831|135664|25154|694491|8385
0,80,0,0,null
1,80,1.508896797,0.562967691,748872|941|982081|2037361|1394572|1217|377623|581500|118662
2,80,1.408304498,0.55103977,8908|436|1536451|799114|130373|1713869|1757396|1980|1951
3,80,4.16374269,2.022632719,8908|56638|436|1775|639148|1634|4773|20700|941|51843|878|8672|20098|1217|2706|95161|20345|51523|4343|135664|10019|9591|73832|6162|29928|9103|1980|176894|1951
4,80,4.437148218,1.955126938,19162|436|1634|941|1197|47304|15712|9591|24136|72585|73436|1980
5,80,4.409165303,1.909662412,1775|295158|51843|878|7111|43927|2706|1197|2679|7478|17740|36938|6162|99755|36486|73365|7613
6,80,1.711805556,0.732154933,1727|320392|436|941|878|73058|8672|1217|1197|270230|582660|80314|502128|7228|305509
7,80,4.390839695,2.04526333,1727|436|677351|1775|4773|941|878|12030|2369|7157|23379|2679|7554|7478|15715|99755|8385|15466|91552|77124|430595|9103|73436|1980|6534
8,80,2.070811744,1.490235411,1008020|43805|615289|1205773|902301|1024331|357130|96728|1252377|193521|550901|1698476|164723|210810|1854198|1186566|1742491|2045865|1238599
9,80,3.792207792,1.93879399,null
10,80,2.319587629,0.90732277,878|1980
11,80,2.377777778,1.213183186,512191|715995|1091834|1861057
12,80,2.951612903,1.034992071,6936|6286|7228|182809|1980
13,80,2.384615385,0.993286522,22302|1634|187421|84358
14,80,1.675675676,0.707713773,8908|94080|1951
15,80,1.754385965,0.674741719,436|941|12061|8385|1980
16,80,1.712962963,0.679316243,1634|187421|878|1217
17,80,1.367088608,0.528818757,69324|1197
18,80,1.617021277,0.741966209,436|941|878|494252|91182|7509|1951
19,80,1.521126761,0.642261004,436|2369|8672|182809|1980
20,80,3.442922374,1.881010908,null
21,80,2.809090909,0.86631338,1299736|288988|69340|1732670|1729946|1217|1361869|751565|217701|80314|9591|1120019|1494544|1442430
22,80,1.832061069,0.568745015,1123817|2036701|878|1312945|182449|7509|1943189|72585|766218|34936
23,80,1.716049383,0.687170237,7157|1217|9591|97241
24,80,2.623595506,0.864663405,1727|4773|941|878|1197|36938
25,80,1.559139785,0.580652655,214139|549068|1217|1217381
26,80,2.175,1.146402889,1601276
27,80,1.725663717,0.843545175,436|1634|878|10019
28,80,1.692307692,0.5544657,941|9591|7639
29,80,1.476744186,0.716715554,436|1334972|941|1217|647535|821721|1221753|291785|36486|941906|1980
30,80,2.966917293,1.76521942,null
31,80,1.557142857,0.632118932,8908|436|941|1844006|91182|3499|7228|182809|1980
32,80,4.5,1.5,null
33,80,3.600840336,1.897375721,null
34,80,3.976744186,1.949393065,4908|941|485035|878|1217|7478|80314|9591|91552|9103
35,80,3.928571429,1.624116714,null
36,80,4.325581395,2.058180021,878
37,80,4.34375,2.157509256,96728|47304
38,80,4.666666667,2.063106943,878|15811|996760
39,80,3.661016949,2.121456335,null
40,80,3.156976744,1.71280088,null
41,80,3.168367347,1.7019103,null
42,80,3.15,1.774573012,null
43,80,0,0,null
44,80,3.165938865,1.684547464,null
45,80,3.411214953,1.850158583,null
46,80,3.102678571,1.696772851,null
47,80,3.224215247,1.716658843,null
48,80,3.206060606,1.768514203,null
49,80,2.275,1.177941796,null
50,80,2.285714286,0.833211847,1196999|4773|941|888391|878|8385|1403341
51,80,1.622641509,0.875560386,2037221|1295908
52,80,2.676470588,1.249723492,639148|187421|941|878|2705|827053
53,80,3.459854015,1.944429394,null
54,80,3.860869565,2.003039361,null
55,80,3.715686275,2.081163241,null
56,80,3.483333333,1.803624822,null
57,80,3.993103448,1.884185737,436|9591|7680|1951
58,80,3.577586207,1.955315956,null
59,80,3.25698324,1.963104385,null
60,80,0,0,null
61,80,3.436619718,1.687426461,127968|20700|941|33136|1217|2705|135664|11459|15490|73365
62,80,2.466666667,1.5860503,null
63,80,0,0,null
64,80,3.563265306,2.313397267,null
65,80,2.43902439,1.075183338,740577|878|382206|1645785|8385|1451935|1481697|1791085|239172
66,80,4.090909091,2.234219223,null
67,80,1.890625,0.807011775,1775|22302|1634|69324|1739440|1584033|1980|84358
68,80,0,0,null
69,80,0,0,null
70,80,0,0,null
71,80,0,0,null
72,80,0,0,null
73,80,0,0,null
74,80,0,0,null
75,80,0,0,null
76,80,0,0,null
77,80,0,0,null
78,80,0,0,null
79,80,0,0,null
80,80,0,0,null
81,80,4.44047619,2.018827652,20448|1727|436|994721|4908|18134|941|878|42749|975742|7111|95161|68697|4343|182577|15746|164723|2231|9591|15490|15466|84178|168587|6534
82,80,0,0,null
83,80,3.666666667,2.582706017,null
84,80,1.46875,1.082700887,1072382|1647710|1644347|448949
85,80,4.571428571,2.609213803,null
0,81,0,0,null
1,81,1.599348534,0.657322873,1727|436|1574620|38622|1456081|69340|941|878|317825|73058|8672|12061|1217|1632828|15746|73832|437652|1660313|1046909|157523|1466831|836515|1980|1849728|6534
2,81,1.62565445,0.623273273,19162|43833|1775|38622|994721|1984722|941|912624|291511|1882651|878|1217|2705|1197|91182|6162|15490|948452|827053|157523|1620753|1980|7613|6534
3,81,4.192857143,1.949053058,436|1775|639148|1634|4773|187421|941|878|8672|20098|1197|95161|20345|4343|494252|15755|135664|9591|73832|36938|29928|9103|17425|1980|7613|7639|176894|1951
4,81,4.499036609,1.870779336,1634|941|878|12030|1217|1197|15712|8129|6286|72585|1980
5,81,4.414239482,1.921269287,1775|295158|51843|878|7111|43927|2706|1197|2679|7478|15715|17740|6162|8385|36486|1980|7613
6,81,1.839506173,0.841888492,51389|436|1515950|1343934|941|983170|878|73058|8672|1217|2705|1197|8129|15490|36486|478052|1980|947415
7,81,4.421705426,2.005277755,8931|436|677351|1775|941|878|12030|2369|7157|2705|23379|2679|7554|7509|7478|10019|9591|99755|8385|15466|91552|827053|77124|73436|1980|6534
8,81,2.347280335,1.651351427,1152153|1368712|1301820|834723|406760|1250778|1180391|502769|1931664|1699226|457590|1050842|1968885|459917|892547|1137983|197158|97393|184573|1323128|1203764|589093|1741458|1407515|432035|1483318|1854510|487124|705064|2025633|1164114|1703093|1706585|679139|810833|1649682
9,81,3.567567568,1.59434077,1727|878|111845|18647
10,81,2.19047619,1.030541771,520054|1197|7478|7680
11,81,3.262820513,1.778529981,null
12,81,2.194029851,0.847341285,8908|1634
13,81,1.593220339,0.717702222,941|12061|7478|118662
14,81,1.75,0.661437828,null
15,81,1.588235294,0.636113786,941|878|101592|1349793|1679237
16,81,1.491803279,0.671081567,1242053|1092913|941|807615|1086053|1409279
17,81,1.478873239,0.633196386,61892|874650|1197|2231|1951
18,81,1.958333333,0.772836642,158340|878|2705|823949|1279908|7509|2028313|41289
19,81,1.785714286,0.683787685,436|941|1197|517885
20,81,3.854545455,1.686095818,878|2705|2679
21,81,2.431372549,1.165962943,878|975742|7478|9591
22,81,1.738461538,0.88229023,null
23,81,1.838095238,0.689359798,51389|165943|6936|12061|8764|23379|105834
24,81,1.705882353,0.727019181,436|975742|1197|51523|15746|7478|36938|74616
25,81,2.009174312,0.698939535,19162|878|7157|9591|8385|644063|18647
26,81,1.918699187,0.892209362,878|2705|1601276|437652|1980
27,81,1.602941176,0.693488229,1196999|994721|1754769|888391|714072|878|73058|8672|1217|1501359|1077662|113946|1393038|1403341|1980
28,81,2.042105263,0.930999241,1340958|878|767055|2679|369256|9591|1885029
29,81,1.463157895,0.665254567,436|1217|437652|1217381
30,81,2.829103215,1.650423509,null
31,81,1.864864865,0.803816926,436|941|182809|17425
32,81,4,0,null
33,81,4.137096774,1.739058106,436|1217|23379|15755|9591|415477
34,81,3.86637931,1.961091825,null
35,81,4.444444444,2.02228101,941
36,81,4.62745098,1.676450915,878|1886601|1485589
37,81,3.837837838,2.34355946,null
38,81,4.583333333,2.153908753,878|2369|15811
39,81,3.793103448,2.166602271,null
40,81,3.087209302,1.819579577,null
41,81,2.852380952,1.745263663,null
42,81,2.893023256,1.742928063,null
43,81,0,0,null
44,81,3.259109312,1.792663364,null
45,81,3.037037037,1.761627273,null
46,81,3.100806452,1.712707307,null
47,81,2.927125506,1.693838208,null
48,81,2.806603774,1.556103475,562794|1637467|1489657|488621|191505|1271634|1523762
49,81,2.240740741,1.121097101,null
50,81,2.125,0.967685347,1229067|15746|8385|1980
51,81,2.149253731,1.012422713,436|941|878|1217|1197|94067|1078699|3499|36938|659085|126182
52,81,2.084210526,1.02428537,1197|1456874
53,81,4.328571429,1.788518614,436|878|11459|18521
54,81,4.080645161,1.854488611,69478|2369|12061|7478|18647
55,81,3.475806452,1.907994223,null
56,81,3.925,2.059944439,null
57,81,3.78030303,2.064073888,null
58,81,3.957746479,1.837390946,436|22302|1634|90317|2705|52671|84358
59,81,4.125,1.954062275,4773|941|878|2369|94080|182809|18521
60,81,0,0,null
61,81,3.081521739,1.543331558,null
62,81,4.142857143,1.355261854,null
63,81,0,0,null
64,81,3.71314741,2.363011832,null
65,81,2.54248366,1.363135016,270294|122704|1547391|116446|1191716|1351786|410107
66,81,4,2.449489743,null
67,81,1.675,0.854281496,null
68,81,0,0,null
69,81,0,0,null
70,81,0,0,null
71,81,0,0,null
72,81,0,0,null
73,81,0,0,null
74,81,0,0,null
75,81,0,0,null
76,81,0,0,null
77,81,0,0,null
78,81,0,0,null
79,81,0,0,null
80,81,0,0,null
81,81,4.372956909,1.987782563,20448|436|994721|4908|18134|941|878|7111|7157|68697|4343|182577|7509|164723|2231|25154|6162|15466|84178|97241|73365|1980|6534
82,81,0,0,null
83,81,4.875,0.856956825,null
84,81,2.5,1.015504801,436
85,81,3.68,1.581452497,878|25154
0,82,0,0,null
1,82,1.555555556,0.594466507,1727|639148|4908|69324|18134|941|1559770|878|95161|20345|2231|15712|473528|24136|9103
2,82,1.390163934,0.59384501,8908|295158|4908|404385|941|878|73058|8672|12061|1197|20345|91182|2231|120617|6162|690569|14290|7613
3,82,4.308857809,1.927807372,436|1775|994721|639148|4773|187421|878|7111|1197|4343|494252|15755|94080|7478|135664|15715|9591|36938|105834|99755|29928|415477|41235|9103|17425|18647|1980|7613|7639|176894|1951
4,82,4.294444444,2.014110475,436|1775|1634|4773|941|878|12030|73058|8672|1217|1197|15712|8129|6286|6162|72585|52671|9103|1980
5,82,4.28913738,1.977918568,51389|436|295158|51843|878|975742|7111|2706|2679|7478|15715|17740|3499|437652|9103|1980
6,82,1.806779661,0.742018151,20448|8908|51389|165943|1634|51843|8764|1197|17740|6162|36486|18647|7613
7,82,4.393292683,2.031930313,8931|436|1775|38622|878|2369|2705|51523|7554|7509|7478|10019|9591|99755|15466|91552|827053|84178|157523|73436|150987|1980|6534
8,82,2.107216495,1.550171606,1473153|650127|1758483|203267|1219337|1100779|740577|1860348|930161|709279|1613589|1448306|1584822|754726|1961439|2081604|2027515|382206|1196231|1059914|860772|1227009|1702523|1807033|1451935|2016064|120476|1481697|1337011|1630278|1707341|1696753|872624|1551364|1362210
9,82,3.848,2.089519998,null
10,82,2.37804878,0.892246328,null
11,82,2.833333333,1.197309984,8908|1775
12,82,2.183673469,0.834405185,878
13,82,1.488888889,0.657625942,146890|878
14,82,1.75862069,0.653982272,1197|1980
15,82,1.53125,0.66880202,1053269|1727|684101|475855|100068|1951
16,82,2.19379845,1.01717729,941|878|7111|1217|1197|7228|6162|7613|6534
17,82,1.638554217,0.600161285,43927|2705|1197|7228
18,82,1.7,0.458257569,null
19,82,1.508474576,0.571894766,941|91182
20,82,2.795698925,1.777246101,null
21,82,2.536585366,1.050908843,975742|1217|2679|7478|15466
22,82,1.956521739,0.813807855,322642|18134|862235|520392|1284024|17740|697375
23,82,1.537037037,0.67375914,436|795970|856425|941|91182
24,82,2.177777778,0.999434682,436
25,82,1.56557377,0.761154953,1634|520054|878|975742|7478|18647
26,82,2.916129032,1.127178975,436|4773|878|51523|437652|1951
27,82,1.74789916,0.707715161,878|1217|7509|1217381
28,82,1.775510204,0.793281549,436|17740
29,82,1.193548387,0.482365562,18134|941|878|7111|77124
30,82,2.897560976,1.530651647,1013867|1620491|278036|760316|1822104|864454|1873443|1915992|1152260|333113|671599|1122923|1554590|618369|1544708|1895464|1182901|564436|1769465|775152|1498466|943291|1662990|816099|1287441|242353|1455657|15712|396049|2025534|339461|1251229|1217774|417669|166368|1879593|1861057|183920|1552759|1674198|119648|1645095|1715281|592271|893229|121980
31,82,2.025316456,0.876289027,436|69324|941|7111|1217|91182|77124
32,82,2.5,2.318404624,null
33,82,3.558139535,1.821757399,null
34,82,3.894957983,1.978965996,null
35,82,4.78125,2.009271114,941|15811
36,82,3.964912281,1.862135889,69478
37,82,4.152542373,1.698026446,96728|168587
38,82,3.985294118,2.016961174,null
39,82,3.947916667,1.956367679,436|878|43927|10019|6393|150987|7613|7639
40,82,3.017621145,1.608350954,null
41,82,3.057692308,1.518166572,436|1775|4828|20700|878|12030
42,82,3.219730942,1.613100133,null
43,82,0,0,null
44,82,2.68989547,1.706470646,null
45,82,2.944444444,1.711144271,null
46,82,3.075949367,1.653948896,null
47,82,3.207792208,1.718319286,null
48,82,3.640816327,1.852426872,null
49,82,2.063829787,1.024459353,7478|182809
50,82,2.553571429,1.306716006,null
51,82,2.259615385,1.116878447,1727|436|941|395912|878|2052498|23379|9591|72753|1980
52,82,2.190839695,1.119664278,null
53,82,3.146341463,2.2628819,null
54,82,3.789115646,1.876985886,69478|1634|7478|18647
55,82,4.579831933,2.05152282,153027|941|1217|96728|996760|430595
56,82,4.319277108,1.809159345,436|165943|4908|878|20098|8764|2705|47304
57,82,3.676470588,1.992320643,null
58,82,4.08125,1.913526137,1727|436|22302|1634|90317|2705|52671|7680|84358
59,82,4,1.830950833,878|2369|182809|77124
